10
29.713985060066467,-95.42364939882658
29.713910380199398,-95.42364939886114
29.71383570033233,-95.42364939889572
29.71376102046526,-95.42364939893028
29.71368634059819,-95.42364939896484
29.71361166073112,-95.4236493989994
29.713536980864053,-95.42364939903396
29.713462300996984,-95.42364939906852
29.713387621129915,-95.42364939910308
29.713312941262846,-95.42364939913766
29.713238261395777,-95.42364939917222
29.713163581528708,-95.42364939920678
29.71308890166164,-95.42364939924136
29.71301422179457,-95.42364939927592
29.7129395419275,-95.42364939931048
29.71286486206043,-95.42364939934504
29.712790182193363,-95.4236493993796
29.712715502326294,-95.42364939941416
29.712640822459225,-95.42364939944872
29.712566142592156,-95.42364939948328
29.712491462725087,-95.42364939951784
29.712416782858018,-95.4236493995524
29.71234210299095,-95.42364939958696
29.71226742312388,-95.42364939962152
29.71219274325681,-95.42364939965609
29.71211806338974,-95.42364939969065
29.712043383522673,-95.4236493997252
29.711968703655604,-95.42364939975977
29.711968703655604,-95.42356259938302
29.712043383522673,-95.42356259934846
29.71211806338974,-95.4235625993139
29.71219274325681,-95.42356259927934
29.71226742312388,-95.42356259924478
29.71234210299095,-95.42356259921021
29.712416782858018,-95.42356259917565
29.712491462725087,-95.42356259914109
29.712566142592156,-95.42356259910653
29.712640822459225,-95.42356259907197
29.712715502326294,-95.4235625990374
29.712790182193363,-95.42356259900284
29.71286486206043,-95.42356259896827
29.7129395419275,-95.42356259893371
29.71301422179457,-95.42356259889914
29.71308890166164,-95.42356259886458
29.713163581528708,-95.42356259883002
29.713238261395777,-95.42356259879546
29.713312941262846,-95.4235625987609
29.713387621129915,-95.42356259872633
29.713462300996984,-95.42356259869177
29.713536980864053,-95.42356259865721
29.71361166073112,-95.42356259862265
29.71368634059819,-95.42356259858808
29.71376102046526,-95.42356259855352
29.71383570033233,-95.42356259851894
29.713910380199398,-95.42356259848438
29.713985060066467,-95.42356259844982
29.713985060066467,-95.42347579606843
29.713910380199398,-95.42347579610299
29.71383570033233,-95.42347579613755
29.71376102046526,-95.42347579617211
29.71368634059819,-95.42347579620669
29.71361166073112,-95.42347579624125
29.713536980864053,-95.42347579627582
29.713462300996984,-95.42347579631038
29.713387621129915,-95.42347579634495
29.713312941262846,-95.4234757963795
29.713238261395777,-95.42347579641407
29.713163581528708,-95.42347579644863
29.71308890166164,-95.42347579648319
29.71301422179457,-95.42347579651775
29.7129395419275,-95.42347579655231
29.71286486206043,-95.42347579658689
29.712790182193363,-95.42347579662145
29.712715502326294,-95.423475796656
29.712640822459225,-95.42347579669057
29.712566142592156,-95.42347579672514
29.712491462725087,-95.4234757967597
29.712416782858018,-95.42347579679426
29.71234210299095,-95.42347579682882
29.71226742312388,-95.42347579686339
29.71219274325681,-95.42347579689795
29.71211806338974,-95.42347579693251
29.712043383522673,-95.42347579696707
29.711968703655604,-95.42347579700163
29.711968703655604,-95.42338899662485
29.712043383522673,-95.42338899659029
29.71211806338974,-95.42338899655573
29.71219274325681,-95.42338899652117
29.71226742312388,-95.42338899648661
29.71234210299095,-95.42338899645205
29.712416782858018,-95.42338899641749
29.712491462725087,-95.42338899638293
29.712566142592156,-95.42338899634836
29.712640822459225,-95.4233889963138
29.712715502326294,-95.42338899627924
29.712790182193363,-95.42338899624468
29.71286486206043,-95.42338899621012
29.7129395419275,-95.42338899617556
29.71301422179457,-95.423388996141
29.71308890166164,-95.42338899610644
29.713163581528708,-95.42338899607188
29.713238261395777,-95.4233889960373
29.713312941262846,-95.42338899600274
29.713387621129915,-95.42338899596818
29.713462300996984,-95.4233889959336
29.713536980864053,-95.42338899589905
29.71361166073112,-95.42338899586449
29.71368634059819,-95.42338899582992
29.71376102046526,-95.42338899579536
29.71383570033233,-95.4233889957608
29.713910380199398,-95.42338899572624
29.713985060066467,-95.42338899569167
29.713985060066467,-95.42330219331028
29.713910380199398,-95.42330219334484
29.71383570033233,-95.42330219337941
29.71376102046526,-95.42330219341397
29.71368634059819,-95.42330219344854
29.71361166073112,-95.4233021934831
29.713536980864053,-95.42330219351766
29.713462300996984,-95.42330219355222
29.713387621129915,-95.42330219358678
29.713312941262846,-95.42330219362135
29.713238261395777,-95.42330219365591
29.713163581528708,-95.42330219369047
29.71308890166164,-95.42330219372505
29.71301422179457,-95.42330219375961
29.7129395419275,-95.42330219379417
29.71286486206043,-95.42330219382873
29.712790182193363,-95.4233021938633
